,Country Name,Country Code_x,Indicator Name,Region,Income_Group,Sexo_o_clase,Edad,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
7059,Islas Salomón,SLB,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7091,Sierra Leona,SLE,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,46.2,,,,,70.1,,42.3,67.1,,78.4,,,73.2,,,,,,,
7092,Sierra Leona,SLE,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,48.7,,,,,,,,,,,,,71.9,,,,,,,
7093,Sierra Leona,SLE,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,43.5,,,,,,,,,,,,,74.7,,,,,,,
7125,El Salvador,SLV,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,80.5244211479,,,,75.1,,78.0,,82.7,82.8,84.31546,,,,,,,
7126,El Salvador,SLV,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano bajo,Hombre,7 a 14 años,,,,75.534233444,,,,,,,,,79.9,82.36592,,,,,,,
7127,El Salvador,SLV,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano bajo,Mujer,7 a 14 años,,,,91.3829745366,,,,,,,,,90.1,89.11151,,,,,,,
7159,San Marino,SMR,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7160,San Marino,SMR,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7161,San Marino,SMR,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7193,Somalia,SOM,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,46.5,,,,,,,,,,,,,,
7194,Somalia,SOM,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,,53.9,,,,,,,,,,,,,,
7195,Somalia,SOM,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,,38.0,,,,,,,,,,,,,,
7227,Serbia,SRB,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,97.9,,,,,,,,,99.1547,,,,,,
7228,Serbia,SRB,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,97.6,,,,,,,,,98.64922,,,,,,
7229,Serbia,SRB,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,98.4,,,,,,,,,100.0,,,,,,
7295,Sudán del Sur,SSD,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,23.951506052188,,,,,,,,,,,,
7296,Sudán del Sur,SSD,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,25.866576264729,,,,,,,,,,,,
7297,Sudán del Sur,SSD,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,21.737239774937,,,,,,,,,,,,
7397,Santo Tomé y Príncipe,STP,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7398,Santo Tomé y Príncipe,STP,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7399,Santo Tomé y Príncipe,STP,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7431,Suriname,SUR,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7432,Suriname,SUR,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7433,Suriname,SUR,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7465,República Eslovaca,SVK,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7466,República Eslovaca,SVK,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7467,República Eslovaca,SVK,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7499,Eslovenia,SVN,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7500,Eslovenia,SVN,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7501,Eslovenia,SVN,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7533,Suecia,SWE,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7534,Suecia,SWE,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7535,Suecia,SWE,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7567,Eswatini,SWZ,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,85.98014,,,,,,,,,,97.56368766288,,,,,,,,,,
7568,Eswatini,SWZ,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,86.00028,,,,,,,,,,96.948586102366,,,,,,,,,,
7569,Eswatini,SWZ,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,85.95831,,,,,,,,,,98.320096630023,,,,,,,,,,
7601,Sint Maarten (Dutch part),SXM,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7602,Sint Maarten (Dutch part),SXM,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7603,Sint Maarten (Dutch part),SXM,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7635,Seychelles,SYC,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7636,Seychelles,SYC,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7637,Seychelles,SYC,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7669,República Árabe Siria,SYR,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,65.4,,,,,,,,,,,,,,
7670,República Árabe Siria,SYR,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso bajo,Hombre,7 a 14 años,,,,,,,64.2,,,,,,,,,,,,,,
7671,República Árabe Siria,SYR,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso bajo,Mujer,7 a 14 años,,,,,,,67.9,,,,,,,,,,,,,,
7703,Islas Turcas y Caicos,TCA,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7704,Islas Turcas y Caicos,TCA,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7705,Islas Turcas y Caicos,TCA,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7737,Chad,TCD,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,50.85,,,,,,55.7,,,,,50.733816261639,,,,,
7738,Chad,TCD,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,,,61.5,,,,,56.08835910309,,,,,
7739,Chad,TCD,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,,,50.3,,,,,45.263253423561,,,,,
7839,Togo,TGO,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,70.23648,,,,88.530042252735,,,,85.079528914624,,,,,,
7840,Togo,TGO,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,,,90.26775686483,,,,88.461440690994,,,,,,
7841,Togo,TGO,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,,,86.209819556338,,,,80.675497345203,,,,,,
7873,Tailandia,THA,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,95.8,95.8,,,,,,,,,,,,,,
7874,Tailandia,THA,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,95.1,,,,,,,,,,,,,,,
7875,Tailandia,THA,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,96.5,,,,,,,,,,,,,,,
7907,Tayikistán,TJK,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,91.0,,,,,,,,,,,,,,,
7908,Tayikistán,TJK,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,93.9,,,,,,,,,,,,,,,
7909,Tayikistán,TJK,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,87.9,,,,,,,,,,,,,,,
7941,Turkmenistán,TKM,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7942,Turkmenistán,TKM,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
7943,Turkmenistán,TKM,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8009,Timor-Leste,TLS,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,73.24,,,,,,63.4,,,,,,,,,,,,,
8010,Timor-Leste,TLS,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,65.5,,,,,,,,,,,,,
8011,Timor-Leste,TLS,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,61.0,,,,,,,,,,,,,
8077,Tonga,TON,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8078,Tonga,TON,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8079,Tonga,TON,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8179,Trinidad y Tobago,TTO,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,87.179487179487,,,,,,97.4,,,,,,,,,,,,,,
8180,Trinidad y Tobago,TTO,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,78.8461538462,,,,,,95.8,,,,,,,,,,,,,,
8181,Trinidad y Tobago,TTO,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,100.0,,,,,,100.0,,,,,,,,,,,,,,
8213,Túnez,TUN,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,84.6,,,,,,,,
8214,Túnez,TUN,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,89.1,,,,,,,,
8215,Túnez,TUN,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,77.8,,,,,,,,
8247,Turquía,TUR,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,61.2,,,,,,,,,,,,,,
8248,Turquía,TUR,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,66.5,,,,,,,,,,,,,,
8249,Turquía,TUR,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,51.5,,,,,,,,,,,,,,
8281,Tuvalu,TUV,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8282,Tuvalu,TUV,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8283,Tuvalu,TUV,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8315,Tanzanía,TZA,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,60.0244678815,,,,,71.8,,,,,73.554864396071,,,70.78284,,,,,,
8316,Tanzanía,TZA,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,,57.301650227,,,,,,,,,,70.799422267735,,,69.33927,,,,,,
8317,Tanzanía,TZA,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,,62.9329937399,,,,,,,,,,76.412681127506,,,72.36736,,,,,,
8349,Uganda,UGA,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,92.26758,,,,,,93.381037226477,,,,,,,,
8350,Uganda,UGA,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,,,,,92.819977656207,,,,,,,,
8351,Uganda,UGA,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,,,,,93.928226816329,,,,,,,,
8383,Ucrania,UKR,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,99.9,,,,,,,98.7,,,,,,,,
8384,Ucrania,UKR,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,97.7,,,,,,,,
8385,Ucrania,UKR,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,99.7,,,,,,,,
8451,Uruguay,URY,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,89.342141659863,,,,,,,,,,,
8452,Uruguay,URY,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,87.818218020869,,,,,,,,,,,
8453,Uruguay,URY,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,92.359710252446,,,,,,,,,,,
8485,Estados Unidos,USA,Porcentaje de niños que solo trabajan y estudian,America del Norte,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8486,Estados Unidos,USA,Porcentaje de niños que solo trabajan y estudian,America del Norte,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8487,Estados Unidos,USA,Porcentaje de niños que solo trabajan y estudian,America del Norte,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8519,Uzbekistán,UZB,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,95.90383,,,,,99.0,99.0,,,,,,,,,,,,,,
8520,Uzbekistán,UZB,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano bajo,Hombre,7 a 14 años,95.57774,,,,,100.0,,,,,,,,,,,,,,,
8521,Uzbekistán,UZB,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano bajo,Mujer,7 a 14 años,96.4455,,,,,97.9,,,,,,,,,,,,,,,
8553,San Vicente y las Granadinas,VCT,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8554,San Vicente y las Granadinas,VCT,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8555,San Vicente y las Granadinas,VCT,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8621,Islas Vírgenes Británicas,VGB,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8622,Islas Vírgenes Británicas,VGB,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8623,Islas Vírgenes Británicas,VGB,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8655,Islas Vírgenes (EE.UU.),VIR,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8656,Islas Vírgenes (EE.UU.),VIR,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8657,Islas Vírgenes (EE.UU.),VIR,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8689,Viet Nam,VNM,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,88.1,,,,,84.1,81.0,,,,,,,,
8690,Viet Nam,VNM,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,79.1,,,,,,,,
8691,Viet Nam,VNM,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,83.4,,,,,,,,
8723,Vanuatu,VUT,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8724,Vanuatu,VUT,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8725,Vanuatu,VUT,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8791,Samoa,WSM,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8792,Samoa,WSM,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8793,Samoa,WSM,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8825,Kosovo,XKX,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8826,Kosovo,XKX,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8827,Kosovo,XKX,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
8859,"Yemen, Rep. del",YEM,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,,,,69.1,,,,64.029885616627,,,,,,,,,,
8860,"Yemen, Rep. del",YEM,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,,,73.877810230796,,,,,,,,,,
8861,"Yemen, Rep. del",YEM,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,,,51.595884380996,,,,,,,,,,
8893,Sudáfrica,ZAF,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
